"Index","Product","Date","Stars","Review"
47615,"Spotify",2016-01-14,5,"Awesome   This app is Awesome some because I lets you put your own music up here that you actually like to listen which is very cool to me...so yeah I really recommend you to get this app it really works very well and it also doesn't freeze like other apps"
47620,"Spotify",2015-09-18,3,"mehhh   Ok well I love how it's free but it won't let me pick my song now I thing it's the update...and it's really annoying.like it will only let me do shuffle..."
47621,"Spotify",2017-05-23,4,"Good app   Easy app to find all your favorite songs"
47623,"Spotify",2015-09-13,5,"Spotify RULES!   Just when I thought I couldn't love Spotify any more, they come out with the brilliance of Connect. Now I can be in my backyard any day of the week, controlling my Desktop playlist through the speakers in my backyard via my phone. Genius. Couldn't love it more."
47629,"Spotify",2014-09-20,5,"GREAT MUSIC APP EVER!!!!!!   I 'M  VERY HAPPY YOU MADE A WONDERFUL APP SPOTIFY MUSIC, (ARTIST OF MUSIC TO ME).  I WAS VERY IMPRESSED THAT EVERY ARTIST I REMEMBER YOU HAVE.  IT'S ALRIGHT YOU HAVE 1TO 2 ADS SINCE YOU DON'T  CLIP THE MUSIC.  YOU CAN HEAR A LOT SONGS OF SAME ARTIST AT ONCE OR SHUFFLE THE ARTIST OR MUSIC.  I HOPE THIS APP NEVER CHANGES HOW GOOD IT IS!!!!!!!!!"
47633,"Spotify",2017-03-03,5,"Five Stars   TABEL"
47636,"Spotify",2016-12-12,5,"A brilliant way to explore music!   What's not to like? Find old favourites, scope out something new and be surprised by something different. It's just a brilliant way to explore music!"
47641,"Spotify",2016-07-02,5,"AWESOME   Has all of the new and hot songs, only con is it doesn't have some older songs. And you have to get premium for it to be good. Otherwise great. You can make your own playlist. Recommended."
47650,"Spotify",2016-07-07,5,"Brilliant   Absolutely fantastic!! I can listen to anything I like including tracks from my youth that I thought I would never hear again. It has also widened my music interests. Highly recommended."
47653,"Spotify",2015-06-27,3,"Good but..   I really love this app. It's so easy to find the songs that you want. One thing I dislike is that you need internet to listen to the music. Some of us want to listen without wi-fi but Spotify doesn't let you. I wouldn't recommend if you are going on a camping trip or something."
47661,"Spotify",2016-09-22,5,"Pretty good   I like this music app because it gives me a greater variety of what to listen to and on premium I don't even need Internet connection to play all my favorite Playlists"
47664,"Spotify",2015-03-11,4,"Well I love Spotify, and even though I had it before ...   Well I love Spotify, and even though I had it before prime, I still recommend it to anyone. I am currently paying for both separately though, because I am afraid I'll lose my stuff if I decide to use it through my amazon prime account. I don't want to lose all my playlists, or risk taking that chance."
47667,"Spotify",2017-08-10,3,"Three Stars   It has some choices. Just not enough. Needs more."
47668,"Spotify",2015-10-13,5,"Amazing.   I love this app gives you all the music you want and the ability to download onto your phone. It is a little pricey at 10 per month, my Netflix is less! but it has the newest music and the ability to download onto phone and use while you are offline."
47669,"Spotify",2016-06-29,3,"not eligible to purchase this app due to geographical restrictions   Latest update is no longer available in Malaysia. Spotify is available in Malaysia, I have a premium subscription with them through my telco, and I can get the latest versions on my other Android and iOS tablets. However on my Blackberry Passport and LeapFrog Epic who can only get apps from the Amazon AppStore, Amazon is denying me the ability to download the update. Very disappointed. I've already contacted Amazon Customer Service and they told me to contact Spotify, who is appearing to be clueless as to what has happened.I'd have given it 5 stars, but denying me off the update, even for something I'm paying monthly for, is just plain wrong."
47670,"Spotify",2017-01-15,5,"I really like it. I can type in any old song ...   I really like it. I can type in any old song from the past, and there it is. If you are looking for music that you like, here is the place. Bobby"
47672,"Spotify",2017-01-24,5,"I LOVE IT   I love Spotify, I have it downloaded on multiple devises so I can always have it right by me. Great for those who love always listening to music."
47673,"Spotify",2016-09-15,4,"Awesome app but...........   This is an awesome app just one problem..... it doesn't let me get off of shuffle!!!!!!!! PLEASE PLEASE PLEASE fix this bug soon. Otherwise I would have gave it 5 stars"
47676,"Spotify",2017-06-10,5,"Best music site ever!   It was extremely easy to set up my library. Every song I wanted was instantly available."
47679,"Spotify",2015-01-08,4,"I love it   I love the app, but there's only one thing I find faulty with it. On my old kindle, it was amazing, but I recently got a new one and I immediately downloaded this app. But, when I downloaded it, I only got a limited amount of skips like I was on Pandora, and I can't choose to play a specific song. It bums me out."
47681,"Spotify",2017-06-25,5,"Love it.   This is the best music station ever."
47682,"Spotify",2016-06-01,5,"I was old-fashioned until this   One day at work a colleague told me why I was still using my old iPod (the wheel design) and she told me to use spotify, and I was like ""spot...what"". I'm a premium user now, love it!"
47697,"Spotify",2017-04-03,5,"Effing awesome   This is the best music app around used it for years now have not anything better IT IS EFFING AWESOME \m/ ROCK OUT"
47700,"Spotify",2017-04-08,5,"Jamming   Great app to find great music airing now and treasures from the past. 😀"
47701,"Spotify",2014-11-16,5,"Free with very few commercials.   Free music on my Kindle... how could I NOT like it?  Just wish I could get free music on my ipod shuffle, since that's what I use to keep me motivated when doing chores or exercising at the gym.  I even found a country song from the 80s I'd been wanting to hear for a long time, so this app doesn't just have ""new music""."
47710,"Spotify",2017-06-21,5,"Thanks !   I prefer to use this app than others! This is much better then my previous music app."
47715,"Spotify",2015-10-05,5,"I Quite Enjoy It!   You will have a good time with Spotify. You CAN use it, fee free, however Premium is the best. Whatever else you are paying for, each month, make room for this service. All the music you want, when you want it with no library to worry over. Cheers!"
47717,"Spotify",2017-09-08,5,"My Gospel Music!   This is Awesome! I can get to my favorite songs instantly!"
47722,"Spotify",2016-11-16,4,"but really like having the music on my tablet when I have ...   Have not used it a lot so far, but really like having the music on my tablet when I have time to listen.......I recommend for everyone should try it!"
47724,"Spotify",2016-08-23,4,"Four Stars   Just started using it.  O.K. so far"
47725,"Spotify",2017-05-05,5,"Best app ever   I'm really impressed with this music app. Only problem I've come across is that i couldn't find Lil Wayne's no ceilings album."
47727,"Spotify",2017-05-03,4,"Four Stars   Good app."
47731,"Spotify",2015-10-18,4,"just about   I would give it 5 stars but I used the free play load to see if buying the downloads wold be a good thing to buy so I did and now I want to buy it but I can't because it said I bought it but I haven't and I would be happy if u fixed it thank u"
47737,"Spotify",2017-05-26,5,"Great app for all kinds of music lovers   Great app for music lovers. Tons of music, from the old and esoteric to the contemporary, singles to full albums."
47738,"Spotify",2017-06-11,5,"Love   I love Spotify. I could not live without it now."
47741,"Spotify",2016-11-15,5,"Very entertaining!   This is very entertaining and really help me make it through everyday in my work or travels. Wide variety of music and playlist and got all I want."
47745,"Spotify",2017-09-22,5,"Five Stars   love it"
47749,"Spotify",2014-10-24,5,"Crazy awesome   I love this app it's really easy to use an d it has about all the songs ever. I've always wanted music on my phone and the best part about it is is that you can play games while listening to music plus now you c an have a playlist list all your favorite song! There are to buts or ifs thanks for the wonderful app-! :D"
47751,"Spotify",2015-04-16,5,"I love Spotify!   I love Spotify!! I previously had IHeart and Pandora installed on my phone and tablet, respectively,  but quickly removed them after installing Spotify.  With Spotify, you can actually listen to entire albums if you wish and customize/re-create them to your liking. I highly recommend!"
47753,"Spotify",2014-10-22,5,"Way to go Spotify!!!   This is a great app so far. I am able to find all the artists and music that I am interested in easily and quickly. The sound is great and I can't believe that all this is from a free app. The few ads that broadcast periodically are worth enduring for the quality of this service.........and, IT'S FREE!!  Way to go Spotify!"
