prod,title,author,date,stars,comments
iHeartRadio,IHeartRadio,Amazon Customer,23-Jan-13,5,I love this app it has amazing stations anf songs!!! (: I didn't need a facebook for this I don't even have a facebook
iHeartRadio,Love this app!!,Just4you,21-Nov-16,5,This is a great app to listen to your favorite songs.
iHeartRadio,iHeartRadio for real and the best MUSIC!,Nancy Jelin,17-Aug-17,5,Love music?  You can't be without iHeartRadio. It's the best!!!
iHeartRadio,I _Ÿ’œ I heart radio,Rcharp,12-Aug-16,5,It has all my favorite songs.it is great I love it and I think you will too
iHeartRadio,Groovy music,peggy,20-Nov-16,5,"Easy to use,"
iHeartRadio,Excellent Kindle Fire app,Sunshine1130,2-Oct-13,5,Great app. Not bloated with too many ads. Good music matches. Compares favorably to Pandora and Slacker. Less ads than Pandora. Good sound.
iHeartRadio,It's Pretty Good...,CrazyBoy06,7-Jan-17,3,"It play more artists than the one you want (which isn't that bad...), and has a few too many adds..."
iHeartRadio,Three Stars,sleighnice,16-Aug-15,3,"When I use this, it keeps stopping or disconnecting."
iHeartRadio,Better than Pandora!,Kate S.,21-Sep-13,5,"I used to solely use Pandora for internet radio. I knew about iheart and haven't  it on my phone, but don't really use it a  there isn't a good connection in my area. I downloaded iheart on my kindle fire and am loving it! My bf loves the alarm function."
iHeartRadio,"Dont skip, if she Alexa says "" no more skipping songs"".....or else.",Hathas Malvena,4-Nov-16,3,"Wow....I skipped about 6 songs...Alexa said, "" you cannot skip any more songs for 1 hr "".  I asked about 3 times more, then Alexa said "" you cannot skip any more songs for 24 hrs"".  Really?  I am not 5 yrs old, and Alexa is not my mother....this is NOT COOL AT ALL.  Not only that. but if I have friends over...who skip songs ....next thing I know I lose my skip privilege for 24 hrs.  I wonder what she will say if I continue to ask to skip......Although I appreciate the free music...its not playing anything in the same Genre that I originally asked.  Maybe the first few songs...I was listening to Classic Rock songs, now some Jazz....and I cant skip.  Thanks."
iHeartRadio,Great Music,Keisha Jetton,21-Jun-17,5,I love this app.
iHeartRadio,free is good,NIKOLE WOODS,11-Sep-17,4,ya can't beat free!_Ÿ˜Å
iHeartRadio,Five Stars,LLM,26-Dec-14,5,Awesome way to listen to the music you love!
iHeartRadio,Love it!,Suzy-Q,9-Nov-16,5,I can listen to my favorite stations on my Kindle.  It is wonderful.  Great sound.  Not like old transistor radios.
iHeartRadio,I Heart IHeart Radio,Leilani Smith,9-Mar-16,5,Is is an amazing music app and I love listening to stations that are in different statesI defiantly recommend this for anyone who loves music!
iHeartRadio,Five Stars,Nonya Business,28-Sep-16,5,I love it!!
iHeartRadio,LOVE THIS APP,Alyssa,9-Nov-16,5,Love this app I can listen to my GOD mothers music all the time it's been 4 year's since she died and I have listened to iheart radio the whole time R.I.P. WHITNEY HOUSTON (GOD MOMMY)
iHeartRadio,great app,xR/\-95$,1-Jun-14,5,"I like this app because it lets you create your own stations and if you hear a song you like you can make a station after it. It doesn't just ply a song you like once and never play it again, it will actually play the songs you like. The other best part is you can have alot of stations and out of those you can make favorites and they will all be in their own section and easy to get to."
iHeartRadio,Jhh,Robert A. Hurd,19-May-17,5,Great music
iHeartRadio,Best variety and fresh content!,Stephanie Karns,2-Aug-17,5,Love this!
iHeartRadio,Amazing,Stacy B.,31-Mar-17,5,I like the music and the different categories and radios and the songs
iHeartRadio,Its Awsome,Kindle Customer,9-May-17,5,Its the best app to listen to music on I listen to country
iHeartRadio,Awesome,Cheyenne Lynn Evans,5-Mar-17,5,This app read my mind it new the songs I like within the first few minutes!!
iHeartRadio,_Ÿ’–_Ÿ’–,Jasmine Jackson,14-Apr-17,5,To be honest I love it cause it helps like when I don't feel like finding song after song I can just play this and don't have to worry about finding different songs.
iHeartRadio,Five Stars,lonell f.,4-Jun-16,5,I simply love IHeart Radio.  It's one of the best!
iHeartRadio,Five Stars,Amazon Customer,14-Aug-17,5,So far so gooe
iHeartRadio,Stopped working after last update,Jessica Karas,20-Jul-16,1,"Same as the last 3 reviews. Worked great till the latest phone update. Now get internal error message followed by app stopped working message. Uninstalled & reinstalled, still not working. BOO!"
iHeartRadio,Five Stars,Bobb12901,10-Dec-16,5,Very easy to use
iHeartRadio,Great Radio App Except Annoying Crashes,Amazon Customer,31-Jan-13,4,"This is my favorite free radio app and it has never let me down in the years I've had it, but since a few weeks ago, iHeartRadio has been crashing frequently. It will work again after I restart the app but it'll eventually crash again. It's just annoying whenever I'm listening to a great song and then have to restart the app because then the song changes. I don't know if this happens with other devices lately but it didn't do this with my Kindle Fire or Optimus U, but it crashes with my Galaxy S Aviator. Please fix this problem!"
iHeartRadio,AWSOME!!!!,C. Pslo,28-Mar-12,5,I absolutely lovvve this app.. get it immediately!!! u definetly wont regret it! with this app u van listen to music for whoever u want! the only down side is that u need to have wi~fi but this app is awesome non the less.  :)
iHeartRadio,Channels,Amazon Customer,7-Feb-17,4,I like all the different channel choices.
iHeartRadio,Good enjoyed it alot,Isabella,26-Mar-17,5,Very cool just wish the radios could only have the music there for.
iHeartRadio,Absolutely LOVE_Ÿ’œ this App.,kayla fox,5-May-17,5,Absolutely LOVE_Ÿ’œ this App. I have had it for years now!!!_Ÿ˜Å my kids even like it and have downloaded to their phones!!
iHeartRadio,Easy,Amazon Customer,18-Jun-17,5,Nice app to have very easy to use
iHeartRadio,Awesome,Amazon Customer,6-May-17,5,Next song after song it gives all the songs on my stations.#awesome/best ever .â€ â€ â€ â€ â€ â€  GOD must of create this app
iHeartRadio,some iHeart for your Kindle,axdutchman,10-Aug-15,5,"love iHeart Radio on the Kindle. Scrobble with the App open or listen while surfing with Aurora. iHeart doesn't bog down the browser. Excellent sound quality. Great mix of traditional stations, guest DJ, and artist-oriented stations. Love this!! EXCELLENT!!!"
iHeartRadio,iHeartRadio - Best Music App Period!,Tony B,10-May-17,5,Best of live radio and custom playlists/on-demand music. My #1 go-to! Lots of great options for different types of music.
iHeartRadio,good stuff,Martha R.,13-Mar-16,5,I'm loving it.
iHeartRadio,LOVE IT,Lee Anne Allen,30-May-15,5,Now I dont have to constantly go to YouTube and search songs I can just search a person I want click there album like it and BOOM I can listen to it anywhere I want and best of all its 100% FREE made me really happy and I will forever use this app thanks iheartradio creators your AWESOME
iHeartRadio,Great Alternative to Pandora,Zacsmom3,28-Oct-13,4,"This app is great for commercial-free listening of all of your favorite local and national radio stations. Search for your favorite artists, too! Compared to Pandora, this offers more variety, options to expand your listening variety, instant favorite additions at a push of a button, no pesky adds for a paid version, and best of all no 40 hour a month restrictions on music listening. I love this app the more I use it!  Check it out!"
iHeartRadio,GOOD PROGRAM,Kindle Customer,9-Aug-13,5,"I get to listen in my PC and tablet. I even listen to the radio during my lunch time, helps me relax before I get back on the phone."
iHeartRadio,Great app for music,Kiki,10-Jul-17,5,I got this app a few days ago and I love It. If one station is one commercial u can skip to another. Very easy to use
iHeartRadio,I Don't Know,Beachgirl,16-Jun-12,3,"I would have loved to get this app. I have Pandora now, but my cousin had this app and said it was great. I was so excited to get it. I read the reviews to see what everyone else was saying first though. I didn't realize you had thlo log into facebook. Sure, I have a facebook and I see my friends have logged theirs into iHeartRadio, but it shows what you're listening to. I'm not going to download it because I don't want my friends to know what I'm listening to. If you want my opinion, just get Pandora. It's free and all you need is an email."
iHeartRadio,"This app used to be great, but for the last month glitches have increased ...",Deliah Reedle,6-Jan-15,1,"This app used to be great, but for the last month glitches have increased and in the past two days it is almost unbearable.  I can tolerate listening to the same commercials over and over again but when trying to listen to fox sports radio live streaming, it has been getting interrupted, multiple repeats then jumping ahead.  Aweful!!"
iHeartRadio,don't like,Barbara Cerone,31-Jan-14,2,"too confusing and no guidelines for use.  I thought I could get several of my favorite talk radio shows on my kindle fire. Many host I listen to show streaming live on their websites, but when I try to get them on I heart radio I can't.Also how do I delete items I don't waant or were put on when I asked for something else.  I requested Michael Barry talk show and received music by someone named Michael Barry.Not happy with this product as all"
iHeartRadio,Amazing Radio App,Amazon Customer,16-Feb-17,5,This app has such a variety to choose from. You can listen to whatever music is suiting for you at that time. This app is just a great app to have when you want to listen to any kind of music.
iHeartRadio,I love this app.,gf,20-Sep-13,5,I love this app. I can listen to different types of music all in one place. Also can hear what's going on near family & friends. It's also easy to create your own station. Thank you.
iHeartRadio,Great radio from all over the country.,Otila,13-Dec-16,5,A great way to listen to live radio from all over the country. I listen to radio from Hawaii.
iHeartRadio,A great alternative to Pandora....,Joel D.,30-Jun-13,5,"Not only can you stream live radio from anywhere, but you can create your own stations based upon an artist or band. It has a great feature that allows you to dial in very similar to not-so-similar artists and you can 'sculpt' the character of the station by rating a particular song, thumbs up/down. AND you can play outside the US. Pandora? NO! Also, you can get great information about the artist, and follow links to buy material."
iHeartRadio,Wonderful with my new Kindle Fire,Elyssanda Desertsong,26-Nov-11,5,"Beautiful streaming music without any problems. Dh is already hooked on using this app. Anytime we're in the house, he says ""Put on one of those Christmas stations please"". I told him he needs to Dl it for his iPad, but he's a lazybones."
iHeartRadio,Pandora sucks I Heart radio the bome,Terrell,19-Jun-14,5,This is way better than pandora now bc u don't need to upgrade to the paid app for the advertisement at the bottom or any commercial free .or do I heart radio support commercial .but so far it's pretty good app to me
iHeartRadio,great but,Amazon Customer,9-Jul-14,5,I got it it is a thousand times better easier to find music then Pandora Pandora is okay compared to iheartradio but for each song you can skip so many times then you have to go to the web site but even then I don't get more but I still give it a five star rating I can listen to New music I've never heard and find new songs that I like look at the good side!!! :-)
iHeartRadio,Five Stars,Amazon Customer,10-Jun-17,5,Easy to use.
iHeartRadio,WORST APP ON MY PHONE EVER,Jeff Hall,16-May-13,1,"This app usually crashes within the first minute of using it. It will lose the station signal and then search and not find it again. SOmetimes it will wait 15 to 60 seconds, find the signal and then drop it again, hen repeat the process.  Other similar apps such as TuneIn do not have this issue at all on my phone and are far better apps..  With I Heart Radio, I can be sitting two feet from a wi fi feed and it still drops the station and can't find it. Same issue if I am not near a wi fi and using cellular signal.  It also locks up on my desktop or laptop and drops stations, etc. I like the talk show personalities carried by I Heart Radio but cannot stand the app. It is extremely irritating.  I contacted I Heart Radio and they were of no help at all.  If I had other apps behave the same way I would suspect there is something wrong with my phone, but they all work like they are supposed to without a glitch.  It is more irritating to try to make this app actually work than to miss the shows I like to listen to.  An awful app with awful customer support to go along with it."
iHeartRadio,_Ÿ___Ÿ_¸_Ÿ_¶_Ÿ˜_,davia,1-May-17,5,Love I heart
iHeartRadio,iheart,Kindle Customer,15-May-15,5,Really enjoying the great selection of music. Many genres offered!  Easy to navigate!! Using it on my Kindle!
iHeartRadio,Three Stars,None,28-Jul-17,3,made recent changes that are not good!
iHeartRadio,Awesome app!,Pamela Wester,2-Jul-17,5,"I love this app, the more songs I like the better my custom stations get!  I use this app for music on all my devices, I love it!"
iHeartRadio,Station,Tlc,8-Apr-17,5,I love iHeartRadio because that I log Alicia keys radio
iHeartRadio,I Love Radio :),IrisFromOhio,21-Dec-13,5,"Glad I got this app! I have it on my phone too, so now, I get all of my favorite music at no cost. It is wonderful now to have a Mostly Mozart channel."
iHeartRadio,Great Variety,Amazon Customer,27-Jul-17,5,I love that I found this.  Now my whole family can listen to what they want.  I especially love the country 90's station.
iHeartRadio,Love it!,Will Christman,29-Oct-17,5,I love this app! You can listen to your favorite artists radio and your favorite iheartradio stations! I would definitely recommend this app!
