"Index","Product","Date","Stars","Review"
58285,"Spotify",2014-09-22,5,"Five star Great tune easy navigation!!"
58288,"Spotify",2014-11-29,5,"Five star Spotify be great!"
58291,"Spotify",2014-11-13,4,": Great I love it!!"
58292,"Spotify",2014-12-09,5,"Five star So far so good!"
58293,"Spotify",2017-03-01,4,"... there be still some song miss that I would love to access and the amount of datum that get... give it 4 only because there be still some song miss that I would love to access and the amount of datum that get use when this app be run be insane unless you download the music."
58294,"Spotify",2014-12-14,5,"Five star Nice very nice"
58295,"Spotify",2014-09-26,5,"Five star Sovfar so goid no complaint"
58297,"Spotify",2014-10-28,4,"Four star Love the album feature!"
58300,"Spotify",2014-12-23,5,"Five star Just love it"
58301,"Spotify",2015-01-13,4,"Four star Awersone"
58305,"Spotify",2015-01-02,5,"awesome! Great app!"
58306,"Spotify",2014-12-06,4,"Four star I like this app"
58309,"Spotify",2014-10-25,4,"Four star Great variety of song!"
58312,"Spotify",2014-08-27,5,"Five star Great app for listen to music!!"
58319,"Spotify",2014-11-02,5,"AWesome thank thank thank."
58322,"Spotify",2014-09-15,5,"fantastic!!! good music app I have ever use."
58326,"Spotify",2015-01-03,4,"Four star Very good"
58327,"Spotify",2015-02-15,5,"Five star"
58333,"Spotify",2017-04-23,5,"Love it! Love it! Wish Spotify be around when I be a kid!"
58336,"Spotify",2014-08-27,5,"Five star Great app for find new music!"
58338,"Spotify",2014-12-26,5,"Five star great site"
58339,"Spotify",2014-12-31,5,"Five star Muy buena"
58340,"Spotify",2014-11-14,5,"great! good app e ver.: have"
58345,"Spotify",2014-09-14,5,"good I have find! good by far! Love the layout!"
58348,"Spotify",2015-01-02,5,"perfect lovee it"
58352,"Spotify",2014-10-03,5,"Great app! work so good. Great app!"
58355,"Spotify",2014-11-30,5,"really great Love this app!"
58358,"Spotify",2015-01-10,5,"Five star Great!"
58365,"Spotify",2014-12-13,4,"Four star It be good"
58369,"Spotify",2015-01-07,5,"Five star Great!"
58381,"Spotify",2014-12-20,5,"good music app SO great!"
58390,"Spotify",2014-12-17,5,"Five star The good."
58392,"Spotify",2016-09-28,4,"Great app for music! I love this app but for maybe some device there be a glitch with the ad. It get very frustrate but the music quality be sublime and the variety be vast. I only wish there be not so many ad especially of the same one so it get hard to listen to your favorite music without have to pay premium but I think that be the point otherwise 5 star."
58393,"Spotify",2014-12-05,5,"awesome Nuf be say"
58399,"Spotify",2014-12-09,4,"Four star it be great"
58400,"Spotify",2014-11-29,5,"Five star use it a lot"
58414,"Spotify",2014-11-10,5,"great app I like this app"
58418,"Spotify",2014-10-19,5,"Five star THE good MUSIC APP!"
58419,"Spotify",2014-10-19,5,"The good Spotify be the good"
58426,"Spotify",2014-12-04,5,"good app awesome app"
58428,"Spotify",2015-01-04,5,"Five star good"
58434,"Spotify",2014-11-20,5,"good one do its job"
58436,"Spotify",2014-11-15,5,"love it I love this."
58437,"Spotify",2014-12-11,5,"Never know access to music can be so good! Awesome!"
58438,"Spotify",2014-12-11,5,"Five star The good"
58441,"Spotify",2014-11-14,5,"Five star gotta have it"
58442,"Spotify",2014-09-22,5,"dope So dopeCody"
58443,"Spotify",2014-07-30,5,"Five star Awesome bring back old memory."
58447,"Spotify",2014-12-09,5,"Five star Perfect!"
58449,"Spotify",2014-12-24,5,"Five star GREAT"
58452,"Spotify",2014-10-16,5,"awesome app Worth the download"
58453,"Spotify",2014-08-29,5,"Five star I ABSOLUTELY LOVE THIS SITE"
58457,"Spotify",2014-09-13,4,"Four star I enjoy the music album"
58458,"Spotify",2014-11-26,4,"Four star it be great"
58459,"Spotify",2014-09-18,5,"awesome Awesome app for music!!"
58460,"Spotify",2014-12-01,4,"Four star Excellent"
58474,"Spotify",2014-12-02,5,"Five star Love it."
58476,"Spotify",2014-10-26,5,"good I love this app"
58477,"Spotify",2014-09-13,5,"the good The good music app evar"
58483,"Spotify",2014-08-31,4,"Four star work good love the app.."
58486,"Spotify",2014-12-14,5,"Five star Great"
58488,"Spotify",2014-11-07,5,"AWESOME Great app!!!"
58495,"Spotify",2014-10-31,4,"Four star just sorta okay"
58497,"Spotify",2014-11-25,5,"Five star Love it!"
58498,"Spotify",2014-06-23,5,"LOVE it! Spotify be awesome! My husband and I both have it and love it. Easy to use! Love that you can listen to your playlists offline with the pay version. Highly recommend."
58503,"Spotify",2014-08-26,5,"Excellent!!! Love it.... no problem"
58504,"Spotify",2014-11-17,3,"Three star it be okay"
58505,"Spotify",2014-10-27,5,"Five star Truly love it"
58512,"Spotify",2014-11-20,4,"Four star great"
58520,"Spotify",2014-11-07,5,"great excellent."
58522,"Spotify",2014-11-01,5,"Five star WOW!!!!!!!!"
58525,"Spotify",2014-09-29,4,"great enjoy. Prince."
58529,"Spotify",2014-10-20,5,"country At its fine"
58530,"Spotify",2014-11-29,5,"Five star GREAT"
58531,"Spotify",2014-12-04,5,"Five star good"
58532,"Spotify",2014-09-26,5,"so gud. The chikin so gud"
58535,"Spotify",2014-10-28,5,"NA"
58540,"Spotify",2014-11-09,5,"Five star Great!!!"
58543,"Spotify",2014-08-20,5,"Five star I really like spotify!!"
58549,"Spotify",2014-09-04,5,"Five star good of the business"
58551,"Spotify",2014-10-27,5,"Five star Good music"
58556,"Spotify",2014-09-24,5,"da good freak awesome"
58557,"Spotify",2014-09-29,5,"cool This be amaze"
58560,"Spotify",2014-10-04,5,"Five star Excellent app."
58562,"Spotify",2014-11-10,5,"Five star Love it"
58564,"Spotify",2014-11-03,5,"Five star Love it!"
58565,"Spotify",2014-10-23,5,"Five star Excellent!"
58569,"Spotify",2014-11-10,5,"Five star love it"
58571,"Spotify",2014-09-12,5,"love it great app ever"
58574,"Spotify",2014-10-18,5,"good Good stuff"
58576,"Spotify",2014-11-13,5,"Five star great"
58581,"Spotify",2014-09-12,4,"great app a long a you be connect to WiFi. Great music selection and very User friendly. I would like the option to purchase premium though. Also great pre make playlists with minimal advertise."
58582,"Spotify",2014-09-17,5,"Five star I absolutely LOVE this app!!!"
58586,"Spotify",2014-08-01,5,"Five star Love love love it! happy"
58588,"Spotify",2014-08-01,4,"Four star Good place for new music"
58590,"Spotify",2014-12-22,5,"good music app EVER I be absolutely IN LOVE with this spotify!!! I recently change from Pandora to spotify and be so happy I make the switch!! With spotify you can create playlists of song YOU want to hear! And with only a couple dollar you can listen to your music offline a good. When you first create your account you get a month of free skip and other premium feature. Or join near the holiday and get a SEASON of premium music. You can browse other people's create playlists and listen to new music fast. I listen to spotify literally ALL DAY and recommend it to everyone. Definitely a five star app."
58592,"Spotify",2014-09-12,5,"Five star My favorite app!"
58593,"Spotify",2014-10-08,5,"pretty good Pretty good"
58594,"Spotify",2014-10-29,5,"awesome Awesome"
58598,"Spotify",2014-09-16,5,"Five star Very convenient"
58599,"Spotify",2014-09-26,5,"yes Yes. amaze."
58602,"Spotify",2014-08-03,4,"Gotta Have This Great App!! Good music!"
58603,"Spotify",2014-11-12,5,"Five star Good"
58605,"Spotify",2014-10-21,5,"Five star Love it!"
58609,"Spotify",2014-09-02,5,"Wow Love it! Awesome."
58614,"Spotify",2014-10-25,5,"Five star Love it"
58620,"Spotify",2014-09-14,5,"Five star Love this app!"
58621,"Spotify",2014-10-11,5,"Five star great app"
58622,"Spotify",2014-11-10,5,"NA"
58623,"Spotify",2014-08-17,5,"Five star good than pandora"
58626,"Spotify",2014-09-12,5,"Awesome Awesome music"
58627,"Spotify",2014-10-09,5,"Five star excellent!"
58631,"Spotify",2014-08-25,5,"Five star A great music app"
58639,"Spotify",2014-09-02,5,"Excellent I LOVE IT!!!!!!"
58641,"Spotify",2014-09-23,5,"Five star SUPER!!!!! numb"
58647,"Spotify",2014-09-26,5,"Five star Love it!"
58649,"Spotify",2014-10-27,3,"Three star Okay"
58650,"Spotify",2014-09-19,5,"great love this"
58658,"Spotify",2014-09-15,5,"love it Great app!!"
58660,"Spotify",2014-09-25,5,"Five star Great app"
58661,"Spotify",2014-07-09,5,"Five star ITS great no complaint"
58666,"Spotify",2014-08-25,5,"Five star Love love love"
58671,"Spotify",2014-09-02,5,"So worth it! So worth it!"
58676,"Spotify",2014-09-03,5,"Five star Great App!!"
58679,"Spotify",2014-09-13,4,"Four star Very nice"
58683,"Spotify",2014-09-12,5,"Five star Very good"
58684,"Spotify",2014-08-21,4,"Four star Just be great"
58692,"Spotify",2014-08-12,4,"fun for music people. great product."
58697,"Spotify",2014-09-02,5,"Five star excellent."
58698,"Spotify",2014-09-06,5,"Five star I love it"
58699,"Spotify",2014-08-26,4,"Four star great app!!"
58701,"Spotify",2014-07-31,5,"Five star My son love it"
58703,"Spotify",2014-08-26,5,"Five star I like it."
58709,"Spotify",2016-10-01,5,"much than worth it good place to listen to music and find new artist. Worth the download in my opinion I even trade in my other music app for just this one."
58710,"Spotify",2014-09-04,5,"Five star LOVE IT!"
58711,"Spotify",2014-08-23,5,"Five star Love it..."
58719,"Spotify",2014-08-07,5,"Five star Awesome app."
58720,"Spotify",2014-09-02,5,"Five star Awesome"
58722,"Spotify",2014-08-11,5,"Five star Excellent!!"
58728,"Spotify",2014-08-07,5,"Five star Awesome app"
58729,"Spotify",2014-08-01,5,"Five star Easy to use!"
58731,"Spotify",2015-10-30,4,"Not happy Okay so I have have this for a little over a year and absolutely love it until just yesterday... WTH happen??? I can not play my play list with out it be on shuffle that be not cool... I like too pick my song not have them pick for me that be why I like this music app UN like Pandora... be disappoint. This be still the good music app I have find but not happy with the update..."
58732,"Spotify",2014-07-28,5,"Five star work great."
58736,"Spotify",2014-08-21,5,"Five star Awesome"
58737,"Spotify",2014-09-05,5,"Five star Nice"
58745,"Spotify",2014-07-22,5,"Five star Great!!!!"
58752,"Spotify",2014-07-12,5,"Five star Great app!"
58757,"Spotify",2016-07-23,5,"One word Awesome!!! Definitely have become my favorite app. I like all kind of music but I would have to say jazz be my favorite genre. I be amaze at how many artist and band I have be introduce to via Spotify. I love the relate artist section provide that let us me explore even much band I just hope I have enough time leave here on earth to hear it all. Also have the ability to play your music on pretty much any device you can think of be great. Keep up the good work. Worth every penny of my subscription."
58758,"Spotify",2014-07-12,5,"Five star Flawless"
58759,"Spotify",2014-07-11,4,"Four star I love it"
58765,"Spotify",2014-07-16,5,"Five star Awesome"
58769,"Spotify",2015-12-20,5,"NA"
58779,"Spotify",2015-09-10,2,"New Update This app be probably the good music app until their new update. Before I have probably around one thousand song and can listen to any of them in whatever order I want to but because of the update you can not take shuffle play much than one song at a time or skip song without buy premium. This be incredibly inconvenient and there be some song I simply can not play anymore. Now if you want to play a song you have to set it on shuffle so it choose a random song usually not the one I want and stay on the song until I get frustrate and try to play another song from another album. If you get this app then I would buy premium because it be a good app; it be just a crappy update."
58782,"Spotify",2017-04-01,3,"amaze app but please fix Its a amaze music app but its new upgrade have make it hard for my to even add song to my playlists! I try uninstalling and reinstall the app but nothing help! Please bring this to your attention and fix this huge bug"
58783,"Spotify",2015-12-20,3,"its okay I say I s okay because at first when I get I be so happy because now I can listen to music which be my favorite thing to do so I download it to my iPhone but when I click a song it would play another song and I find that very anoyoing and once I be go to show one of my friend a song but it play another very inappropriate song and I try to quickly turn it of however when I use spotifiy on my iPad it always play the song that I want to hear it always play that song but then there be a add for the premium and it would all of a sudden glitch now I do not know if its my only my iPhone or its spotifiy but it be so frickin annoy"
58784,"Spotify",2016-06-25,4,"great for lazy Sunday's and party alike. Putting aside the whole ethical debate over artist's royalty spotify this app be great. Easy to use and everything come in crystal clear; it turn my kindle into a jukebox at party and get togethers. It even have a great selection of some of the much obscure song and album that be next to impossible to get physical copy of. Again judge the app not the musician vs spotify debate. That say definitely recommend!"
58789,"Spotify",2016-07-22,5,"Great for Phone without a FM Tuner! Spotify be easy to use and work great when you do not have a FM tuner chip in your phone. I have the Samsung Galaxy S4 and of course I would own the one without the FM tuner chip so radio app will not work I like this because I can play a artist genre or a decade!"
58794,"Spotify",2015-10-31,2,"NA"
58795,"Spotify",2017-10-05,5,"good app Great hit on song"
58796,"Spotify",2016-12-09,5,"5 star selection I can always find music I enjoy! thank!"
58803,"Spotify",2016-03-07,5,"Let There Be Rock! be a Rhapsody customer for year but the playback experience would only get bad and bad until the point of be unbearable when it would not even playback my download song so I look for a replacement and come across Spotify when introduce through Sprint and have never look back. Far superior product zero playback issue and they have AC / DC song which Rhapsody do not. How do you not have one of the great rock band of all time??"
58806,"Spotify",2017-04-01,5,"Very awesome Love this app the good thing I ever find that be free"
58808,"Spotify",2015-11-30,4,"Change it back!!! I start out with this app a few month ago. It be the good one I have so far. Soon after I get it though they update it to where only and numb 34; premium subscriber and numb 34; can listen to any song they want without have to shuffle a playlist. I miss that version and want much for us free subscriber! I get you have to make money a somwhere but come on! do not tease us for a bite then take it away. Other than that a pretty decent app."
